job_hash,company,title,location,url,match_score,reason,source,posted_at,seen_at
8fde8d98c2050d6faa7fc6fa22792e4c,Dropbox,"Program Manager, Workforce Planning",Remote - US: Select locations,https://jobs.dropbox.com/listing/8092224?gh_jid=8092224,14,Heuristic overlap: 2/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-07-31T15:14:45+00:00,2026-09-07T17:03:20Z
8ed974ed6e2ff850437e52c711fdeda2,Dropbox,Regional Sales Operations Manager - EMEA (Remote),Remote - Ireland; Remote - United Kingdom,https://jobs.dropbox.com/listing/8075216?gh_jid=8075216,11,Heuristic overlap: 1/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-07-27T11:07:44+00:00,2026-09-07T17:03:20Z
d43a964becf699286ae599aa4c40a460,Dropbox,Regional Sales Strategy & Operations Manager - APJ (Remote),Remote - Japan,https://jobs.dropbox.com/listing/8075225?gh_jid=8075225,11,Heuristic overlap: 1/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-07-21T15:23:52+00:00,2026-09-07T17:03:20Z
f990199ee1dcccdf9299c6e68f0adeb3,Dropbox,Renewals Strategy Principal Program Manager,Remote - US: Select locations,https://jobs.dropbox.com/listing/8094537?gh_jid=8094537,14,Heuristic overlap: 2/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-08-20T22:30:37+00:00,2026-09-07T17:03:20Z
b179e374fbd888068753c6eed0105507,Dropbox,Senior Account Based Marketing Manager,Remote - Canada: Select locations,https://jobs.dropbox.com/listing/8096471?gh_jid=8096471,14,Heuristic overlap: 2/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-08-20T13:25:33+00:00,2026-09-07T17:03:20Z
6859ec1cdd94edd8397a871a1a697a6b,Dropbox,Senior Account Based Marketing Manager ,Remote - US: Select locations,https://jobs.dropbox.com/listing/8096470?gh_jid=8096470,14,Heuristic overlap: 2/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-08-20T13:25:31+00:00,2026-09-07T17:03:20Z
b56c83fb19297f7c82071f36991ce0b0,Dropbox,Senior Account Executive - LATAM,Remote - US: Select locations,https://jobs.dropbox.com/listing/8159659?gh_jid=8159659,11,Heuristic overlap: 1/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-08-28T14:55:14+00:00,2026-09-07T17:03:20Z
5d5bf52e8b0d97460b21bab8eeb80f69,Dropbox,"Senior Director, Global Tax Reporting",Remote - US: All locations,https://jobs.dropbox.com/listing/8094857?gh_jid=8094857,18,Heuristic overlap: 3/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-08-26T15:36:06+00:00,2026-09-07T17:03:20Z
88367eeefe1fade83e430130bbe42020,Dropbox,Senior Growth Account Executive ,Remote - Ireland; Remote - United Kingdom,https://jobs.dropbox.com/listing/8051403?gh_jid=8051403,11,Heuristic overlap: 1/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-07-16T13:44:42+00:00,2026-09-07T17:03:20Z
934188a78ea5ee5dc1a416a30042ff07,Dropbox,"Senior Manager, Data Engineering",Remote - Canada: Select locations,https://jobs.dropbox.com/listing/8090065?gh_jid=8090065,21,Heuristic overlap: 4/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-08-04T17:49:51+00:00,2026-09-07T17:03:20Z
873a86ed1888a413e268804172143479,Dropbox,"Senior Manager, Data Engineering",Remote - US: Select locations,https://jobs.dropbox.com/listing/8090062?gh_jid=8090062,14,Heuristic overlap: 2/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-07-29T21:04:04+00:00,2026-09-07T17:03:20Z
7cb5c2de6aae5f89a9362ff6bc6bc180,Dropbox,"Senior Partner Marketing Manager, AI & ISV Ecosystem",Remote - Canada: Select locations,https://jobs.dropbox.com/listing/8109600?gh_jid=8109600,14,Heuristic overlap: 2/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-08-31T14:03:57+00:00,2026-09-07T17:03:20Z
820aceef853a20e86c76b40026355626,Dropbox,"Senior Partner Marketing Manager, AI & ISV Ecosystem",Remote - US: Select locations,https://jobs.dropbox.com/listing/8109599?gh_jid=8109599,14,Heuristic overlap: 2/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-08-31T14:03:55+00:00,2026-09-07T17:03:20Z
ad552acb4504922a67d3ea4edc84734f,Dropbox,Software Engineering Intern (Summer 2027),Remote - US: All locations,https://jobs.dropbox.com/listing/8106224?gh_jid=8106224,14,Heuristic overlap: 2/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-09-07T15:06:46+00:00,2026-09-07T17:03:20Z
756aaf9091e232005e27d3b287021bc9,Dropbox,Staff Product Designer,Remote - US: Select locations,https://jobs.dropbox.com/listing/8092712?gh_jid=8092712,14,Heuristic overlap: 2/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-08-03T19:08:27+00:00,2026-09-07T17:03:20Z
287a02897301665f991052651ae5a3a0,Dropbox,Staff Product Designer,Remote - Canada: Select locations,https://jobs.dropbox.com/listing/8092715?gh_jid=8092715,14,Heuristic overlap: 2/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-08-03T19:08:29+00:00,2026-09-07T17:03:20Z
cc6bf8133e96763410b26b83801f3c6c,Databricks,AI Engineer — GTM Analytics,United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8638847002,18,Heuristic overlap: 5/20 listed skills and 0/4 locations appeared in the posting.,greenhouse,2026-07-30T17:59:18+00:00,2026-09-07T17:03:20Z
a8f3b071cbc73f2b9f3487f26435966b,Databricks,"Alliance RVP, Boston Consulting Group (BCG)","Atlanta, Georgia; Boston, Massachusetts; Chicago, Illinois; Dallas, Texas; New York City, New York; San Francisco, California; Seattle, Washington",https://databricks.com/company/careers/open-positions/job?gh_jid=8632401002,11,Heuristic overlap: 1/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-07-15T21:53:21+00:00,2026-09-07T17:03:20Z
2f45c9512fec237e9d244de9609978b8,Databricks,"Alliance RVP, McKinsey","Atlanta, Georgia; Boston, Massachusetts; Chicago, Illinois; Dallas, Texas; New York City, New York; San Francisco, California; Seattle, Washington",https://databricks.com/company/careers/open-positions/job?gh_jid=8632403002,11,Heuristic overlap: 1/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-07-15T22:02:31+00:00,2026-09-07T17:03:20Z
e9e47329b951f2355a84fb7a1093aafd,Databricks,Delivery Solutions Architect - Oil & Gas,Remote - Texas,https://databricks.com/company/careers/open-positions/job?gh_jid=8687483002,11,Heuristic overlap: 1/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-08-06T17:24:09+00:00,2026-09-07T17:03:20Z
9e4375b503efa1f86536eea4988fb71f,Databricks,Delivery Solutions Architect - Startups & Emerging Enterprise,Remote - California; Remote - Colorado; Remote - Illinois; Remote - Massachusetts; Remote - New York; Remote - Oregon; Remote - Texas; Remote - Washington,https://databricks.com/company/careers/open-positions/job?gh_jid=8549248002,11,Heuristic overlap: 1/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-07-15T15:53:36+00:00,2026-09-07T17:03:20Z
f92bccf87fbecb09da28d702ba6f7305,Databricks,Deployment Strategist,Remote - India,https://databricks.com/company/careers/open-positions/job?gh_jid=8637736002,11,Heuristic overlap: 1/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-07-30T08:51:02+00:00,2026-09-07T17:03:20Z
46380137f94e7876259ebc9dbc4ebde0,Databricks,"Director, Alliance",Germany,https://databricks.com/company/careers/open-positions/job?gh_jid=8688832002,14,Heuristic overlap: 2/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-08-24T12:47:15+00:00,2026-09-07T17:03:20Z
71c5826365e6bfbf4435064e4dcc2aea,Databricks,"Director, Americas Field Marketing at Databricks",United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8636157002,10,Heuristic overlap: 3/20 listed skills and 0/4 locations appeared in the posting.,greenhouse,2026-07-16T18:37:25+00:00,2026-09-07T17:03:20Z
00e2604c53eb1b55c7afebf2fca51339,Databricks,"Director, Marketing Strategy and AI Transformation",United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8735590002,11,Heuristic overlap: 1/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-08-28T16:38:10+00:00,2026-09-07T17:03:20Z
500e3a0647a26aab2116e9971b8c72f6,Databricks,EMEA Sr. Marketing Campaigns Manager - Executive Audiences,"London, United Kingdom",https://databricks.com/company/careers/open-positions/job?gh_jid=8702738002,10,Heuristic overlap: 3/20 listed skills and 0/4 locations appeared in the posting.,greenhouse,2026-08-17T08:53:35+00:00,2026-09-07T17:03:20Z
bb1e0e774439232b585794b8f36e1cfa,Databricks,"Field Marketing Manager, Mexico",Mexico City,https://databricks.com/company/careers/open-positions/job?gh_jid=8641466002,10,Heuristic overlap: 3/20 listed skills and 0/4 locations appeared in the posting.,greenhouse,2026-08-03T19:23:46+00:00,2026-09-07T17:03:20Z
7f7c5aa16ba29c0c4fe78f430fa073c5,Databricks,Full Stack Developer (AI Agents),"Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=8632126002,10,Heuristic overlap: 3/20 listed skills and 0/4 locations appeared in the posting.,greenhouse,2026-07-30T06:43:08+00:00,2026-09-07T17:03:20Z
0b2734b2a9ee3a67eba80495854088f0,Databricks,Infrastructure & Platform Senior Specialist Solutions Engineer,"London, United Kingdom",https://databricks.com/company/careers/open-positions/job?gh_jid=8657553002,10,Heuristic overlap: 3/20 listed skills and 0/4 locations appeared in the posting.,greenhouse,2026-09-03T14:44:42+00:00,2026-09-07T17:03:20Z
643f8d2be684eb9e923ad4fb19e93070,Databricks,Infrastructure & Platform Specialist Solutions Architect (SSA) ,"London, United Kingdom",https://databricks.com/company/careers/open-positions/job?gh_jid=8642617002,10,Heuristic overlap: 3/20 listed skills and 0/4 locations appeared in the posting.,greenhouse,2026-07-24T17:00:13+00:00,2026-09-07T17:03:20Z
716368c3191fae048677287679e78cbf,Databricks,Lakebase Associate Director- Financial Services,United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8571578002,10,Heuristic overlap: 3/20 listed skills and 0/4 locations appeared in the posting.,greenhouse,2026-08-24T13:11:32+00:00,2026-09-07T17:03:20Z
208fbb8fd06d206356552bff9d83bac2,Databricks,Lakebase Associate Director Specialist-MFG,United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8569498002,10,Heuristic overlap: 3/20 listed skills and 0/4 locations appeared in the posting.,greenhouse,2026-07-31T19:50:36+00:00,2026-09-07T17:03:20Z
51ec0c0b980a9fbf0ab74c15826460e9,Databricks,"Lakebase Sales Specialist, Associate Director (Switzerland, Austria, Eastern Europe)","Zürich, Switzerland",https://databricks.com/company/careers/open-positions/job?gh_jid=8569514002,10,Heuristic overlap: 3/20 listed skills and 0/4 locations appeared in the posting.,greenhouse,2026-08-18T09:58:03+00:00,2026-09-07T17:03:20Z
cfc3f177fb448ca88cca656df87d85ce,Databricks,"Manager, Delivery Solutions Architects - Emerging Enterprise",Remote - California; Remote - Colorado; Remote - Illinois; Remote - Massachusetts; Remote - New York; Remote - Oregon; Remote - Pennsylvania; Remote - Texas; Remote - Washington,https://databricks.com/company/careers/open-positions/job?gh_jid=8642263002,14,Heuristic overlap: 2/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-07-30T19:17:41+00:00,2026-09-07T17:03:20Z
8aab5f361c3ac1cb418bf29977350a13,Databricks,"Manager, Forward Deployed Engineering","Tokyo, Japan",https://databricks.com/company/careers/open-positions/job?gh_jid=8535419002,10,Heuristic overlap: 3/20 listed skills and 0/4 locations appeared in the posting.,greenhouse,2026-07-28T02:40:05+00:00,2026-09-07T17:03:20Z
bb8c97a3f61f41aee7040fc8052861f5,Databricks,Product Operations Manager,Costa Rica,https://databricks.com/company/careers/open-positions/job?gh_jid=8720202002,10,Heuristic overlap: 3/20 listed skills and 0/4 locations appeared in the posting.,greenhouse,2026-08-24T20:53:04+00:00,2026-09-07T17:03:20Z
fbab33347cfa71c2c07cdf2fd373c49f,Databricks,Product Specialist - Gen AI  (Sr. Specialist Solutions Architect) ,"Amsterdam, Netherlands",https://databricks.com/company/careers/open-positions/job?gh_jid=8750467002,10,Heuristic overlap: 3/20 listed skills and 0/4 locations appeared in the posting.,greenhouse,2026-08-26T13:28:27+00:00,2026-09-07T17:03:20Z
cf9b1642a918d4f3df4fdf83ec508cec,Databricks,Product Specialist - Gen AI  (Sr. Specialist Solutions Architect) ,"Paris, France",https://databricks.com/company/careers/open-positions/job?gh_jid=8746260002,10,Heuristic overlap: 3/20 listed skills and 0/4 locations appeared in the posting.,greenhouse,2026-08-26T13:24:00+00:00,2026-09-07T17:03:20Z
189854d1613f846dc4c2f09d737a5fc4,Databricks,"SAP Consolidations Manager, International Accounting","Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=8688875002,11,Heuristic overlap: 1/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-08-29T18:25:05+00:00,2026-09-07T17:03:20Z
49ef33277f1849adbb4d82a728017b2a,Databricks,Senior Designated Support Engineer,"Sydney, Australia",https://databricks.com/company/careers/open-positions/job?gh_jid=8740680002,14,Heuristic overlap: 4/20 listed skills and 0/4 locations appeared in the posting.,greenhouse,2026-08-22T16:47:59+00:00,2026-09-07T17:03:20Z
6a522e0cad5501eda213db7fc254bd25,Databricks,"Senior Fullstack Software Engineer - Enterprise Configuration & Administration, CustomerLake","New York City, New York",https://databricks.com/company/careers/open-positions/job?gh_jid=8715639002,10,Heuristic overlap: 3/20 listed skills and 0/4 locations appeared in the posting.,greenhouse,2026-08-14T15:45:21+00:00,2026-09-07T17:03:20Z
ad6db4d4c6fcf3eccaca844698030622,Databricks,Senior Solutions Architect (EDW Enterprise Data Warehouse Migrations),"London, United Kingdom",https://databricks.com/company/careers/open-positions/job?gh_jid=8704938002,10,Heuristic overlap: 3/20 listed skills and 0/4 locations appeared in the posting.,greenhouse,2026-08-17T07:46:40+00:00,2026-09-07T17:03:20Z
8933e25999f2d2a2eb076b87f2f3c5bb,Databricks,Senior Solutions Architect (EDW Enterprise Data Warehouse Migrations),"Milan, Italy",https://databricks.com/company/careers/open-positions/job?gh_jid=8720254002,10,Heuristic overlap: 3/20 listed skills and 0/4 locations appeared in the posting.,greenhouse,2026-08-17T07:55:20+00:00,2026-09-07T17:03:20Z
584bc94e799e8f8ec9b1030928ea8827,Databricks,Senior Solutions Architect (EDW Enterprise Data Warehouse Migrations),"Paris, France",https://databricks.com/company/careers/open-positions/job?gh_jid=8720251002,10,Heuristic overlap: 3/20 listed skills and 0/4 locations appeared in the posting.,greenhouse,2026-08-17T07:49:59+00:00,2026-09-07T17:03:20Z
5f7753d2052bc38a82bad20172161700,Databricks,Senior Solutions Architect (EDW Enterprise Data Warehouse Migrations),"Amsterdam, Netherlands",https://databricks.com/company/careers/open-positions/job?gh_jid=8720252002,10,Heuristic overlap: 3/20 listed skills and 0/4 locations appeared in the posting.,greenhouse,2026-08-17T07:49:58+00:00,2026-09-07T17:03:20Z
ec68522dc895e364774c93114d27694b,Databricks,Senior Solutions Architect (EDW Enterprise Data Warehouse Migrations),"Berlin, Germany; Munich, Germany",https://databricks.com/company/careers/open-positions/job?gh_jid=8720253002,10,Heuristic overlap: 3/20 listed skills and 0/4 locations appeared in the posting.,greenhouse,2026-08-17T07:55:20+00:00,2026-09-07T17:03:20Z
bd42bc256489d228e059b68e3788d2cf,Databricks,Solutions Architect,"Pune, India",https://databricks.com/company/careers/open-positions/job?gh_jid=8641892002,10,Heuristic overlap: 3/20 listed skills and 0/4 locations appeared in the posting.,greenhouse,2026-07-23T04:34:18+00:00,2026-09-07T17:03:20Z
c196b7072e85e477fa0b3d9241518ec4,Databricks,Solutions Architect,"San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8568031002,14,Heuristic overlap: 2/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-08-26T18:47:55+00:00,2026-09-07T17:03:20Z
aff9c314150cf9cf397ff61503e2d013,Databricks,Solutions Architect,Central - United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8633227002,14,Heuristic overlap: 2/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-07-20T19:38:56+00:00,2026-09-07T17:03:20Z
c0f476beceae9e1ac199f53a10e6ffa0,Databricks,Solutions Architect,"Atlanta, Georgia; Chicago, Illinois",https://databricks.com/company/careers/open-positions/job?gh_jid=8697993002,14,Heuristic overlap: 2/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-09-03T13:09:44+00:00,2026-09-07T17:03:20Z
c0f476beceae9e1ac199f53a10e6ffa0,Databricks,Solutions Architect,"Atlanta, Georgia; Chicago, Illinois",https://databricks.com/company/careers/open-positions/job?gh_jid=8697987002,14,Heuristic overlap: 2/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-08-18T05:56:59+00:00,2026-09-07T17:03:20Z
1974ba0fed1681f1b10d7ec3f1a50a1f,Databricks,"Solutions Architect - Communications, Media, Entertainment and Games","Colorado; Denver, Colorado; Remote - Colorado",https://databricks.com/company/careers/open-positions/job?gh_jid=8569633002,21,Heuristic overlap: 4/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-07-27T18:35:57+00:00,2026-09-07T17:03:20Z
e73b90e5704ccdfcc466a685c2a372f0,Databricks,"Solutions Architect - Communications, Media, Entertainment and Games",Remote - Pennsylvania,https://databricks.com/company/careers/open-positions/job?gh_jid=8755482002,14,Heuristic overlap: 2/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-08-27T13:51:05+00:00,2026-09-07T17:03:20Z
62b0a784877868d5681e3e73372a8b3e,Databricks,"Solutions Architect - Communications, Media, Entertainment and Games",Remote - New York,https://databricks.com/company/careers/open-positions/job?gh_jid=8755476002,14,Heuristic overlap: 2/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-08-27T13:51:08+00:00,2026-09-07T17:03:20Z
1cdd4f680ac9ba32a475d1c1f1740b79,Databricks,"Solutions Architect - Digital Native Business, Named Accounts",Nevada; Remote - California; Remote - Colorado; Remote - Oregon; Remote - Washington,https://databricks.com/company/careers/open-positions/job?gh_jid=8569640002,18,Heuristic overlap: 3/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-08-03T15:56:12+00:00,2026-09-07T17:03:20Z
e9cafb629c4b91fe67d20c9f074257ac,Databricks,"Solutions Architect, EMEA Startups — France","Paris, France",https://databricks.com/company/careers/open-positions/job?gh_jid=8675572002,14,Heuristic overlap: 4/20 listed skills and 0/4 locations appeared in the posting.,greenhouse,2026-08-07T15:03:13+00:00,2026-09-07T17:03:20Z
e1966773cc637abf3745057adbf2cb15,Databricks,Solutions Architect (Genie),"Bengaluru, India; Delhi, India; India; Mumbai, India",https://databricks.com/company/careers/open-positions/job?gh_jid=8657549002,14,Heuristic overlap: 2/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-09-04T02:49:38+00:00,2026-09-07T17:03:20Z
49844209657e5d44f24c3409df9dc101,Databricks,Solutions Architect - Global Telecommunications ,Remote - Texas,https://databricks.com/company/careers/open-positions/job?gh_jid=8755470002,18,Heuristic overlap: 3/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-08-27T13:41:21+00:00,2026-09-07T17:03:20Z
3a0d39ca17f0df0cc20ea5bb77984316,Databricks,Solutions Architect - Manufacturing,Remote - Illinois; Remote - Michigan; Remote - New York,https://databricks.com/company/careers/open-positions/job?gh_jid=8661758002,14,Heuristic overlap: 2/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-08-13T18:47:27+00:00,2026-09-07T17:03:20Z
a36718894c9d93191b6cdd1ccc3929b6,Databricks,"Solutions Architect (Presales, Data & AI, Digital Native Business)","London, United Kingdom",https://databricks.com/company/careers/open-positions/job?gh_jid=8768958002,10,Heuristic overlap: 3/20 listed skills and 0/4 locations appeared in the posting.,greenhouse,2026-09-03T09:47:12+00:00,2026-09-07T17:03:20Z
76247d5795be93245c07f28682332680,Databricks,Solutions Architect - Public Sector (SLED),Remote - Texas,https://databricks.com/company/careers/open-positions/job?gh_jid=8633741002,14,Heuristic overlap: 2/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-07-21T16:40:05+00:00,2026-09-07T17:03:20Z
bdb5856f7b1ec686a6eaec481f52cb85,Databricks,Solutions Architect - Strategic High Tech,"Remote - California; San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8563159002,18,Heuristic overlap: 3/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-08-19T16:54:03+00:00,2026-09-07T17:03:20Z
19aed71ae274355c0b0ecda9a54feb28,Databricks,Solutions Architect - Strat Media ,Remote - California,https://databricks.com/company/careers/open-positions/job?gh_jid=8755462002,14,Heuristic overlap: 2/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-08-27T13:39:17+00:00,2026-09-07T17:03:20Z
9aad67f645d2149c0a8204ff6cdb5b80,Databricks,Specialist Solutions Architect - AI/ML,Central - United States; West Coast - United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8697991002,14,Heuristic overlap: 2/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-08-14T22:28:07+00:00,2026-09-07T17:03:20Z
49fa2597a1fdccf44065d77cd8b81fb0,Databricks,Specialist Solutions Architect - Data Engineering & Warehousing (Digital Native Business) ,United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8761732002,18,Heuristic overlap: 3/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-09-02T03:42:39+00:00,2026-09-07T17:03:20Z
ea8a51ccb4d1ce536f44a7354ce45e49,Databricks,Specialist Solutions Architect - Data Engineering & Warehousing (Financial Services) ,United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8692962002,14,Heuristic overlap: 2/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-08-10T18:20:46+00:00,2026-09-07T17:03:20Z
8430cd745408c2093dd6f53be5ad60c9,Databricks,"Sr. Developer Advocate, AI and Machine Learning","Seattle, Washington",https://databricks.com/company/careers/open-positions/job?gh_jid=8716720002,10,Heuristic overlap: 3/20 listed skills and 0/4 locations appeared in the posting.,greenhouse,2026-08-14T20:29:28+00:00,2026-09-07T17:03:20Z
390e9224757cee6e1e7c157ad80077cd,Databricks,"Sr. Developer Advocate, AI and Machine Learning","San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8716192002,10,Heuristic overlap: 3/20 listed skills and 0/4 locations appeared in the posting.,greenhouse,2026-08-14T20:29:27+00:00,2026-09-07T17:03:20Z
77a9ab8372e2667a790892556e52c238,Databricks,"Sr. Developer Advocate, Open Source — Omnigent","San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8716187002,18,Heuristic overlap: 5/20 listed skills and 0/4 locations appeared in the posting.,greenhouse,2026-08-14T20:34:16+00:00,2026-09-07T17:03:20Z
bac94235668a31be3449ad9621f82ec3,Databricks,"Sr. Developer Advocate, Open Source — Omnigent","Seattle, Washington",https://databricks.com/company/careers/open-positions/job?gh_jid=8716730002,18,Heuristic overlap: 5/20 listed skills and 0/4 locations appeared in the posting.,greenhouse,2026-08-14T20:34:17+00:00,2026-09-07T17:03:20Z
2a365d92c9de3d2e43815f79e023af3f,Databricks,Sr. Forward Deployed Engineer,Remote - Washington D.C.,https://databricks.com/company/careers/open-positions/job?gh_jid=8739465002,14,Heuristic overlap: 2/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-08-22T00:23:32+00:00,2026-09-07T17:03:20Z
3eafa3558fc42022d4bd6472d6ea58a0,Databricks,Sr. Forward Deployed Engineer (FDE) - Public Sector ,Remote - Virginia; Remote - Washington D.C.,https://databricks.com/company/careers/open-positions/job?gh_jid=8657488002,14,Heuristic overlap: 2/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-08-18T17:23:14+00:00,2026-09-07T17:03:20Z
15af8ae1d37cd8b758d73b4fa97b6729,Databricks,Sr. Forward Deployed Engineer (FDE) - Public Sector ,Delaware; Maryland; Remote - Pennsylvania; Remote - Virginia; Remote - Washington D.C.; West Virginia,https://databricks.com/company/careers/open-positions/job?gh_jid=8423310002,14,Heuristic overlap: 2/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-08-10T17:01:52+00:00,2026-09-07T17:03:20Z
663837e33ea564868289a079d25e2e3d,Databricks,Sr. Forward Deployed Engineer (FDE) - Retail,Remote - California,https://databricks.com/company/careers/open-positions/job?gh_jid=8647677002,14,Heuristic overlap: 2/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-07-23T18:32:25+00:00,2026-09-07T17:03:20Z
f4c666e5ea73a543a78fc9de77f56fd1,Databricks,Sr. Forward Deployed Engineer - National Security,"Boston, Massachusetts; Delaware; Maryland; Remote - California; Remote - New York; Remote - Washington D.C.; Virginia; West Virginia",https://databricks.com/company/careers/open-positions/job?gh_jid=8746374002,14,Heuristic overlap: 2/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-08-25T16:40:33+00:00,2026-09-07T17:03:20Z
3c47b89ece6171d6ad9e57f9cfc392bf,Databricks,"Sr. Manager, Field Engineering","Chicago, Illinois; Connecticut; New Jersey; Remote - New York; Remote - Washington D.C.; San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8732052002,11,Heuristic overlap: 1/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-08-20T18:31:31+00:00,2026-09-07T17:03:20Z
704d16ba9ab8b8a79366c7f4aa6f3da2,Databricks,"Sr. Manager, Field Engineering","Sydney, Australia",https://databricks.com/company/careers/open-positions/job?gh_jid=8682223002,10,Heuristic overlap: 3/20 listed skills and 0/4 locations appeared in the posting.,greenhouse,2026-08-14T11:57:13+00:00,2026-09-07T17:03:20Z
c894df8b5b0eb9845a06b9c01f1a0029,Databricks,"Sr. Manager, Field Engineering - Financial Services (Banking and Payments)","Illinois; Massachusetts; New York; Washington, D.C.",https://databricks.com/company/careers/open-positions/job?gh_jid=8568035002,11,Heuristic overlap: 1/20 listed skills and 1/4 locations appeared in the posting.,greenhouse,2026-08-07T00:04:35+00:00,2026-09-07T17:03:20Z
cc7ebc39ae978efdca3ae0af28c05b68,Databricks,"Sr. Manager, Field Engineering UAE","Paris, France",https://databricks.com/company/careers/open-positions/job?gh_jid=8764727002,10,Heuristic overlap: 3/20 listed skills and 0/4 locations appeared in the posting.,greenhouse,2026-09-02T18:48:31+00:00,2026-09-07T17:03:20Z
951f4801f28806e78fee1d7ed314245a,Databricks,"Sr. Manager, Field Engineering UAE","Dubai, United Arab Emirates",https://databricks.com/company/careers/open-positions/job?gh_jid=8778929002,10,Heuristic overlap: 3/20 listed skills and 0/4 locations appeared in the posting.,greenhouse,2026-09-02T18:56:57+00:00,2026-09-07T17:03:20Z
093361fa748e3f43e095f33c021e69f4,Databricks,"Sr. Manager, Field Engineering UAE","London, United Kingdom",https://databricks.com/company/careers/open-positions/job?gh_jid=8778848002,10,Heuristic overlap: 3/20 listed skills and 0/4 locations appeared in the posting.,greenhouse,2026-09-02T18:53:23+00:00,2026-09-07T17:03:20Z
50479a2770b49360c722c81aa636431c,Databricks,"Sr. Manager, Finance PMO & Operations (Procure-To-Pay)",West Coast - United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8604596002,10,Heuristic overlap: 3/20 listed skills and 0/4 locations appeared in the posting.,greenhouse,2026-07-10T01:40:14+00:00,2026-09-07T17:03:20Z
